Time Serie,EU/US,SWD/US
2009-10-28,0.6774,7.0426
2009-10-29,0.6748,6.9834
2009-10-30,0.6777,7.0508
2009-11-02,0.6744,6.9971
2009-11-03,0.6822,7.136
2009-11-04,0.674,7.0337
2009-11-05,0.6731,7.0082
2009-11-06,0.6741,7.0057
2009-11-09,0.6667,6.8494
2009-11-10,0.6684,6.8445
2009-11-11,ND,ND
2009-11-12,0.6727,6.8911
2009-11-13,0.6718,6.8414
2009-11-16,0.6677,6.795
2009-11-17,0.6743,6.8955
2009-11-18,0.6671,6.8181
2009-11-19,0.6709,6.8934
2009-11-20,0.6725,6.9339
2009-11-23,0.6681,6.8805
2009-11-24,0.6695,6.9468
2009-11-25,0.6629,6.8755
2009-11-26,ND,ND
2009-11-27,0.6683,6.9699
2009-11-30,0.6669,6.9919
2009-12-01,0.6623,6.9053
2009-12-02,0.6641,6.8723
2009-12-03,0.6631,6.8419
2009-12-04,0.6718,6.9687
2009-12-07,0.6748,7.0461
2009-12-08,0.6784,7.1127
2009-12-09,0.6791,7.1179
2009-12-10,0.6795,7.0942
2009-12-11,0.6849,7.1362
2009-12-14,0.6828,7.1005
2009-12-15,0.689,7.1829
2009-12-16,0.686,7.1623
2009-12-17,0.6985,7.3008
2009-12-18,0.7002,7.2923
2009-12-21,0.6984,7.2702
2009-12-22,0.7021,7.3322
2009-12-23,0.6973,7.2793
2009-12-24,0.696,7.2892
2009-12-25,ND,ND
2009-12-28,0.6948,7.2141
2009-12-29,0.6966,7.201
2009-12-30,0.6985,7.171
2009-12-31,0.6977,7.1532
2010-01-01,ND,ND
2010-01-04,0.6935,7.0633
2010-01-05,0.6943,7.0919
2010-01-06,0.6943,7.0744
2010-01-07,0.6986,7.1251
2010-01-08,0.6965,7.1185
2010-01-11,0.6879,7.0242
2010-01-12,0.6886,7.0409
2010-01-13,0.69,7.0453
2010-01-14,0.6907,7.0217
2010-01-15,0.6956,7.0611
2010-01-18,ND,ND
2010-01-19,0.7008,7.0926
2010-01-20,0.7095,7.1896
2010-01-21,0.7089,7.2175
2010-01-22,0.7065,7.2227
2010-01-25,0.7069,7.2387
2010-01-26,0.7111,7.3075
2010-01-27,0.7116,7.2952
2010-01-28,0.7146,7.2992
2010-01-29,0.721,7.3852
2010-02-01,0.7192,7.2766
2010-02-02,0.7166,7.2426
2010-02-03,0.7191,7.267
2010-02-04,0.7268,7.3958
2010-02-05,0.7349,7.4777
2010-02-08,0.73,7.402
2010-02-09,0.7249,7.328
2010-02-10,0.7288,7.3148
2010-02-11,0.7331,7.2718
2010-02-12,0.7339,7.2563
2010-02-15,ND,ND
2010-02-16,0.7277,7.1868
2010-02-17,0.7341,7.2038
2010-02-18,0.7373,7.2189
2010-02-19,0.7387,7.2483
2010-02-22,0.7358,7.2035
2010-02-23,0.7387,7.2477
2010-02-24,0.7366,7.2038
2010-02-25,0.7421,7.2505
2010-02-26,0.7321,7.101
2010-03-01,0.7399,7.2029
2010-03-02,0.7372,7.183
2010-03-03,0.7283,7.1208
2010-03-04,0.7369,7.1651
2010-03-05,0.7349,7.1213
2010-03-08,0.7346,7.1164
2010-03-09,0.7361,7.1461
2010-03-10,0.7322,7.1204
2010-03-11,0.7313,7.1125
2010-03-12,0.7271,7.0597
2010-03-15,0.7325,7.131
2010-03-16,0.7268,7.0615
2010-03-17,0.7279,7.072
2010-03-18,0.7351,7.1427
2010-03-19,0.7391,7.1579
2010-03-22,0.739,7.2042
2010-03-23,0.7388,7.1703
2010-03-24,0.7492,7.2628
2010-03-25,0.7494,7.2201
2010-03-26,0.7464,7.2525
2010-03-29,0.7427,7.2511
2010-03-30,0.7458,7.2712
2010-03-31,0.7393,7.2028
2010-04-01,0.737,7.1672
2010-04-02,0.7415,7.191
2010-04-05,0.7415,7.1714
2010-04-06,0.7475,7.2249
2010-04-07,0.7483,7.232
2010-04-08,0.7485,7.237
2010-04-09,0.7425,7.211
2010-04-12,0.736,7.1872
2010-04-13,0.7357,7.1656
2010-04-14,0.7317,7.1175
2010-04-15,0.7386,7.1539
2010-04-16,0.7415,7.1909
2010-04-19,0.7431,7.1902
2010-04-20,0.7437,7.1465
2010-04-21,0.7472,7.1848
2010-04-22,0.752,7.2422
2010-04-23,0.7485,7.1778
2010-04-26,0.7499,7.168
2010-04-27,0.7559,7.2664
2010-04-28,0.7616,7.342
2010-04-29,0.7551,7.2528
2010-04-30,0.7518,7.2359
2010-05-03,0.7586,7.2807
2010-05-04,0.767,7.385
2010-05-05,0.7758,7.4891
2010-05-06,0.7881,7.6822
2010-05-07,0.7861,7.6913
2010-05-10,0.7775,7.4981
2010-05-11,0.7865,7.5814
2010-05-12,0.791,7.5594
2010-05-13,0.7957,7.602
2010-05-14,0.8071,7.7468
2010-05-17,0.8131,7.8035
2010-05-18,0.8092,7.745
2010-05-19,0.8119,7.8712
2010-05-20,0.8084,7.9583
2010-05-21,0.7952,7.7984
2010-05-24,0.8061,7.8262
2010-05-25,0.8144,7.9904
2010-05-26,0.8181,7.9419
2010-05-27,0.8084,7.8392
2010-05-28,0.8085,7.7942
2010-05-31,ND,ND
2010-06-01,0.8153,7.8104
2010-06-02,0.8193,7.826
2010-06-03,0.8201,7.8258
2010-06-04,0.8335,7.9977
2010-06-07,0.8362,8.0593
2010-06-08,0.8337,8.0499
2010-06-09,0.8302,7.9652
2010-06-10,0.8257,7.8925
2010-06-11,0.828,7.9337
2010-06-14,0.8145,7.8139
2010-06-15,0.8112,7.7515
2010-06-16,0.8115,7.787
2010-06-17,0.8087,7.7483
2010-06-18,0.8091,7.7205
2010-06-21,0.8074,7.6742
2010-06-22,0.8128,7.7452
2010-06-23,0.8123,7.7626
2010-06-24,0.8138,7.7872
2010-06-25,0.8109,7.74
2010-06-28,0.812,7.7315
2010-06-29,0.8205,7.7994
2010-06-30,0.8136,7.7521
2010-07-01,0.8023,7.7202
2010-07-02,0.7951,7.6214
2010-07-05,ND,ND
2010-07-06,0.7908,7.5776
2010-07-07,0.794,7.6153
2010-07-08,0.7885,7.5235
2010-07-09,0.7912,7.478
2010-07-12,0.7954,7.5093
2010-07-13,0.7862,7.406
2010-07-14,0.784,7.3612
2010-07-15,0.7756,7.3102
2010-07-16,0.7741,7.3499
2010-07-19,0.7714,7.345
2010-07-20,0.7749,7.3704
2010-07-21,0.7802,7.3669
2010-07-22,0.775,7.3131
2010-07-23,0.7768,7.3471
2010-07-26,0.7702,7.2821
2010-07-27,0.7702,7.2998
2010-07-28,0.7693,7.2946
2010-07-29,0.7655,7.249
2010-07-30,0.7652,7.1972
2010-08-02,0.7591,7.0986
2010-08-03,0.7553,7.086
2010-08-04,0.76,7.1408
2010-08-05,0.7601,7.1369
2010-08-06,0.7529,7.0805
2010-08-09,0.7552,7.0959
2010-08-10,0.7637,7.1944
2010-08-11,0.7753,7.3475
2010-08-12,0.7772,7.3736
2010-08-13,0.7833,7.4364
2010-08-16,0.7789,7.3583
2010-08-17,0.7758,7.312
2010-08-18,0.7769,7.338
2010-08-19,0.779,7.3777
2010-08-20,0.7882,7.4316
2010-08-23,0.7897,7.4046
2010-08-24,0.789,7.449
2010-08-25,0.7904,7.465
2010-08-26,0.7863,7.4013
2010-08-27,0.7834,7.3454
2010-08-30,0.7883,7.3908
2010-08-31,0.7872,7.369
2010-09-01,0.7805,7.2696
2010-09-02,0.7798,7.2552
2010-09-03,0.7761,7.2318
2010-09-06,ND,ND
2010-09-07,0.786,7.3134
2010-09-08,0.7857,7.2749
2010-09-09,0.7869,7.272
2010-09-10,0.7855,7.2326
2010-09-13,0.7758,7.1346
2010-09-14,0.7684,7.0469
2010-09-15,0.7688,7.0826
2010-09-16,0.7646,7.0527
2010-09-17,0.7665,7.0629
2010-09-20,0.7649,6.9909
2010-09-21,0.7613,6.9669
2010-09-22,0.7471,6.8608
2010-09-23,0.7494,6.8868
2010-09-24,0.7421,6.82
2010-09-27,0.7421,6.838
2010-09-28,0.7362,6.7649
2010-09-29,0.7332,6.7144
2010-09-30,0.7352,6.7626
2010-10-01,0.7271,6.7117
2010-10-04,0.7306,6.7725
2010-10-05,0.7229,6.7018
2010-10-06,0.7182,6.6991
2010-10-07,0.7183,6.6572
2010-10-08,0.7182,6.673
2010-10-11,ND,ND
2010-10-12,0.7222,6.696
2010-10-13,0.7161,6.6343
2010-10-14,0.7109,6.558
2010-10-15,0.7144,6.6209
2010-10-18,0.7154,6.6383
2010-10-19,0.7232,6.749
2010-10-20,0.7169,6.6679
2010-10-21,0.7157,6.6498
2010-10-22,0.7192,6.6408
2010-10-25,0.715,6.5734
2010-10-26,0.7208,6.7083
2010-10-27,0.7253,6.7647
2010-10-28,0.7179,6.7193
2010-10-29,0.7197,6.7048
2010-11-01,0.72,6.6923
2010-11-02,0.713,6.6421
2010-11-03,0.7136,6.6479
2010-11-04,0.703,6.5145
2010-11-05,0.7126,6.5991
2010-11-08,0.718,6.6954
2010-11-09,0.7212,6.6931
2010-11-10,0.7284,6.754
2010-11-11,ND,ND
2010-11-12,0.7299,6.8407
2010-11-15,0.7345,6.8656
2010-11-16,0.7398,6.9486
2010-11-17,0.7377,6.9169
2010-11-18,0.7343,6.8791
2010-11-19,0.7324,6.8709
2010-11-22,0.7346,6.8924
2010-11-23,0.7469,6.9856
2010-11-24,0.7491,6.942
2010-11-25,ND,ND
2010-11-26,0.7551,6.9969
2010-11-29,0.7638,7.013
2010-11-30,0.7671,7.0125
2010-12-01,0.7605,6.9666
2010-12-02,0.756,6.9024
2010-12-03,0.7481,6.8257
2010-12-06,0.7533,6.86
2010-12-07,0.7506,6.8604
2010-12-08,0.7552,6.8921
2010-12-09,0.7572,6.9052
2010-12-10,0.7552,6.8905
2010-12-13,0.7469,6.8393
2010-12-14,0.7465,6.801
2010-12-15,0.7515,6.8143
2010-12-16,0.7572,6.8305
2010-12-17,0.7602,6.844
2010-12-20,0.762,6.8473
2010-12-21,0.7616,6.8278
2010-12-22,0.764,6.8648
2010-12-23,0.7633,6.8529
2010-12-24,ND,ND
2010-12-27,0.7607,6.8315
2010-12-28,0.7621,6.863
2010-12-29,0.7586,6.8247
2010-12-30,0.7536,6.7571
2010-12-31,ND,ND
2011-01-03,0.7479,6.6916
2011-01-04,0.7515,6.7284
2011-01-05,0.7592,6.7653
2011-01-06,0.7676,6.858
2011-01-07,0.7726,6.8977
2011-01-10,0.7725,6.8793
2011-01-11,0.7705,6.8374
2011-01-12,0.7653,6.7707
2011-01-13,0.7483,6.6903
2011-01-14,0.7503,6.6924
2011-01-17,ND,ND
2011-01-18,0.7463,6.6582
2011-01-19,0.741,6.603
2011-01-20,0.7439,6.6683
2011-01-21,0.7363,6.6026
2011-01-24,0.7324,6.5745
2011-01-25,0.7329,6.5468
2011-01-26,0.7306,6.4711
2011-01-27,0.7306,6.4493
2011-01-28,0.7349,6.5284
2011-01-31,0.7291,6.4318
2011-02-01,0.725,6.3879
2011-02-02,0.7257,6.4451
2011-02-03,0.7324,6.4713
2011-02-04,0.7362,6.4873
2011-02-07,0.7376,6.4737
2011-02-08,0.7306,6.4011
2011-02-09,0.7306,6.4362
2011-02-10,0.7333,6.4583
2011-02-11,0.7396,6.4907
2011-02-14,0.7422,6.5005
2011-02-15,0.7411,6.4828
2011-02-16,0.7382,6.4234
2011-02-17,0.7346,6.41
2011-02-18,0.7314,6.3946
2011-02-21,ND,ND
2011-02-22,0.732,6.4301
2011-02-23,0.7268,6.3941
2011-02-24,0.725,6.3889
2011-02-25,0.7269,6.4289
2011-02-28,0.725,6.3442
2011-03-01,0.724,6.3122
2011-03-02,0.721,6.3185
2011-03-03,0.717,6.3249
2011-03-04,0.7152,6.3447
2011-03-07,0.7155,6.3557
2011-03-08,0.7188,6.3658
2011-03-09,0.7191,6.337
2011-03-10,0.7234,6.3893
2011-03-11,0.7213,6.3695
2011-03-14,0.7156,6.3496
2011-03-15,0.7159,6.4153
2011-03-16,0.7183,6.4762
2011-03-17,0.7132,6.4105
2011-03-18,0.7072,6.308
2011-03-21,0.705,6.2844
2011-03-22,0.7036,6.3009
2011-03-23,0.708,6.3372
2011-03-24,0.7042,6.3073
2011-03-25,0.707,6.3552
2011-03-28,0.709,6.3674
2011-03-29,0.7097,6.3544
2011-03-30,0.7095,6.336
2011-03-31,0.7051,6.3134
2011-04-01,0.7035,6.2937
2011-04-04,0.7032,6.3126
2011-04-05,0.7027,6.3186
2011-04-06,0.6977,6.2971
2011-04-07,0.6999,6.3223
2011-04-08,0.6927,6.2176
2011-04-11,0.6919,6.2449
2011-04-12,0.6918,6.2989
2011-04-13,0.6908,6.2494
2011-04-14,0.6914,6.2235
2011-04-15,0.6924,6.1947
2011-04-18,0.7037,6.313
2011-04-19,0.6984,6.2315
2011-04-20,0.689,6.1234
2011-04-21,0.6856,6.0854
2011-04-22,0.6875,6.116
2011-04-25,0.6861,6.0838
2011-04-26,0.6838,6.1023
2011-04-27,0.6822,6.0907
2011-04-28,0.6764,6.034
2011-04-29,0.6747,6.0258
2011-05-02,0.6725,5.9968
2011-05-03,0.6723,6.0239
2011-05-04,0.673,6.0808
2011-05-05,0.6857,6.1901
2011-05-06,0.6899,6.2262
2011-05-09,0.6993,6.2712
2011-05-10,0.6965,6.2357
2011-05-11,0.7008,6.2852
2011-05-12,0.7028,6.3036
2011-05-13,0.7072,6.3745
2011-05-16,0.7033,6.3202
2011-05-17,0.7065,6.3593
2011-05-18,0.7008,6.2968
2011-05-19,0.7016,6.2788
2011-05-20,0.7056,6.3104
2011-05-23,0.7135,6.3796
2011-05-24,0.7089,6.3332
2011-05-25,0.7091,6.3157
2011-05-26,0.7098,6.3194
2011-05-27,0.6999,6.2244
2011-05-30,ND,ND
2011-05-31,0.6956,6.1779
2011-06-01,0.693,6.1812
2011-06-02,0.6932,6.23
2011-06-03,0.6847,6.1414
2011-06-06,0.684,6.1651
2011-06-07,0.6814,6.1431
2011-06-08,0.6855,6.1754
2011-06-09,0.688,6.2142
2011-06-10,0.6961,6.3241
2011-06-13,0.696,6.3495
2011-06-14,0.6909,6.313
2011-06-15,0.7032,6.4535
2011-06-16,0.7065,6.4909
2011-06-17,0.698,6.399
2011-06-20,0.6983,6.3952
2011-06-21,0.6945,6.3567
2011-06-22,0.6943,6.3538
2011-06-23,0.7059,6.503
2011-06-24,0.7048,6.4782
2011-06-27,0.7002,6.4393
2011-06-28,0.696,6.4384
2011-06-29,0.6931,6.3526
2011-06-30,0.6886,6.3027
2011-07-01,0.6893,6.2746
2011-07-04,ND,ND
2011-07-05,0.6911,6.2613
2011-07-06,0.6979,6.3427
2011-07-07,0.6969,6.323
2011-07-08,0.7017,6.3898
2011-07-11,0.7126,6.5488
2011-07-12,0.7136,6.5498
2011-07-13,0.7059,6.4668
2011-07-14,0.7051,6.4937
2011-07-15,0.7064,6.4911
2011-07-18,0.7121,6.5991
2011-07-19,0.7064,6.517
2011-07-20,0.7048,6.462
2011-07-21,0.6958,6.3195
2011-07-22,0.6961,6.3402
2011-07-25,0.6965,6.334
2011-07-26,0.6899,6.2573
2011-07-27,0.6957,6.3244
2011-07-28,0.6992,6.3337
2011-07-29,0.695,6.286
2011-08-01,0.7041,6.3514
2011-08-02,0.7026,6.3427
2011-08-03,0.6983,6.3466
2011-08-04,0.7063,6.503
2011-08-05,0.7063,6.5227
2011-08-08,0.7022,6.4612
2011-08-09,0.7021,6.5263
2011-08-10,0.7046,6.562
2011-08-11,0.7027,6.488
2011-08-12,0.7023,6.4989
2011-08-15,0.6919,6.3999
2011-08-16,0.6934,6.3917
2011-08-17,0.6927,6.3392
2011-08-18,0.6983,6.4427
2011-08-19,0.6941,6.3681
2011-08-22,0.6952,6.3523
2011-08-23,0.693,6.3294
2011-08-24,0.6943,6.3176
2011-08-25,0.6954,6.3272
2011-08-26,0.6914,6.2952
2011-08-29,0.6892,6.2921
2011-08-30,0.6928,6.3516
2011-08-31,0.6942,6.3223
2011-09-01,0.7001,6.3742
2011-09-02,0.7041,6.4031
2011-09-05,ND,ND
2011-09-06,0.7143,6.452
2011-09-07,0.7113,6.386
2011-09-08,0.717,6.3994
2011-09-09,0.7317,6.4931
2011-09-12,0.7334,6.6634
2011-09-13,0.731,6.6765
2011-09-14,0.7294,6.722
2011-09-15,0.7216,6.615
2011-09-16,0.7255,6.6457
2011-09-19,0.7334,6.7191
2011-09-20,0.7301,6.6295
2011-09-21,0.7287,6.6761
2011-09-22,0.7437,6.9087
2011-09-23,0.7398,6.8765
2011-09-26,0.7399,6.853
2011-09-27,0.735,6.7328
2011-09-28,0.7338,6.7521
2011-09-29,0.7332,6.7686
2011-09-30,0.7435,6.819
2011-10-03,0.753,6.8541
2011-10-04,0.7522,6.905
2011-10-05,0.7503,6.8783
2011-10-06,0.7458,6.8398
2011-10-07,0.7401,6.7451
2011-10-10,ND,ND
2011-10-11,0.7322,6.6716
2011-10-12,0.7244,6.6111
2011-10-13,0.7283,6.6767
2011-10-14,0.7214,6.6053
2011-10-17,0.7262,6.6392
2011-10-18,0.7289,6.6571
2011-10-19,0.726,6.6112
2011-10-20,0.7314,6.6738
2011-10-21,0.7208,6.5712
2011-10-24,0.7178,6.546
2011-10-25,0.7189,6.5537
2011-10-26,0.7226,6.5635
2011-10-27,0.7056,6.3575
2011-10-28,0.706,6.3676
2011-10-31,0.717,6.4635
2011-11-01,0.7312,6.6242
2011-11-02,0.7245,6.5799
2011-11-03,0.7276,6.5786
2011-11-04,0.7267,6.602
2011-11-07,0.7276,6.5744
2011-11-08,0.7254,6.5507
2011-11-09,0.7355,6.6606
2011-11-10,0.7353,6.6812
2011-11-11,ND,ND
2011-11-14,0.7339,6.7029
2011-11-15,0.7394,6.7385
2011-11-16,0.7405,6.7797
2011-11-17,0.7395,6.7705
2011-11-18,0.7396,6.7773
2011-11-21,0.7394,6.8092
2011-11-22,0.7407,6.8221
2011-11-23,0.7492,6.9138
2011-11-24,ND,ND
2011-11-25,0.7551,7.0013
2011-11-28,0.75,6.9458
2011-11-29,0.7495,6.8848
2011-11-30,0.7433,6.7555
2011-12-01,0.7415,6.7618
2011-12-02,0.747,6.765
2011-12-05,0.7428,6.7128
2011-12-06,0.7464,6.7474
2011-12-07,0.747,6.7405
2011-12-08,0.7505,6.798
2011-12-09,0.7481,6.7379
2011-12-12,0.7583,6.8695
2011-12-13,0.7637,6.9435
2011-12-14,0.7709,7.0054
2011-12-15,0.7685,6.9736
2011-12-16,0.7678,6.9292
2011-12-19,0.7682,6.9065
2011-12-20,0.7648,6.8582
2011-12-21,0.7669,6.9037
2011-12-22,0.7666,6.8708
2011-12-23,0.7669,6.8897
2011-12-26,ND,ND
2011-12-27,0.7649,6.853
2011-12-28,0.7736,6.9177
2011-12-29,0.7721,6.9029
2011-12-30,0.7708,6.8737
2012-01-02,ND,ND
2012-01-03,0.7656,6.8109
2012-01-04,0.7734,6.8518
2012-01-05,0.7823,6.932
2012-01-06,0.786,6.9318
2012-01-09,0.7846,6.9184
2012-01-10,0.7824,6.877
2012-01-11,0.7883,6.9412
2012-01-12,0.7802,6.9221
2012-01-13,0.7885,7.0137
2012-01-16,ND,ND
2012-01-17,0.7849,6.9227
2012-01-18,0.7797,6.8644
2012-01-19,0.773,6.7623
2012-01-20,0.7723,6.7785
2012-01-23,0.7672,6.735
2012-01-24,0.769,6.769
2012-01-25,0.7705,6.8169
2012-01-26,0.7603,6.7539
2012-01-27,0.758,6.7527
2012-01-30,0.762,6.7557
2012-01-31,0.7661,6.8161
2012-02-01,0.7588,6.7389
2012-02-02,0.7595,6.7305
2012-02-03,0.763,6.7206
2012-02-06,0.7616,6.7084
2012-02-07,0.7551,6.6658
2012-02-08,0.7545,6.6479
2012-02-09,0.752,6.6233
2012-02-10,0.7583,6.6743
2012-02-13,0.7569,6.648
2012-02-14,0.7605,6.6843
2012-02-15,0.7641,6.7058
2012-02-16,0.7628,6.7327
2012-02-17,0.7605,6.7182
2012-02-20,ND,ND
2012-02-21,0.7544,6.6447
2012-02-22,0.7547,6.6613
2012-02-23,0.7514,6.647
2012-02-24,0.7428,6.5561
2012-02-27,0.7457,6.5868
2012-02-28,0.7434,6.5591
2012-02-29,0.7486,6.5843
2012-03-01,0.7508,6.6206
2012-03-02,0.7575,6.679
2012-03-05,0.7561,6.6943
2012-03-06,0.7625,6.7903
2012-03-07,0.7605,6.7939
2012-03-08,0.7544,6.7059
2012-03-09,0.7629,6.796
2012-03-12,0.761,6.8108
2012-03-13,0.7628,6.7629
2012-03-14,0.7678,6.8522
2012-03-15,0.7651,6.8099
2012-03-16,0.7592,6.7489
2012-03-19,0.7552,6.7104
2012-03-20,0.7563,6.7485
2012-03-21,0.7582,6.7307
2012-03-22,0.7579,6.7711
2012-03-23,0.754,6.7422
2012-03-26,0.7503,6.681
2012-03-27,0.7499,6.6801
2012-03-28,0.7519,6.6748
2012-03-29,0.7539,6.6799
2012-03-30,0.75,6.6191
2012-04-02,0.7505,6.6042
2012-04-03,0.7498,6.595
2012-04-04,0.7618,6.7087
2012-04-05,0.7655,6.7524
2012-04-06,0.764,6.7518
2012-04-09,0.7641,6.7716
2012-04-10,0.7652,6.8118
2012-04-11,0.7631,6.7954
2012-04-12,0.7592,6.749
2012-04-13,0.7644,6.788
2012-04-16,0.7653,6.7911
2012-04-17,0.762,6.7693
2012-04-18,0.7621,6.7418
2012-04-19,0.7615,6.7285
2012-04-20,0.7569,6.6936
2012-04-23,0.7617,6.7723
2012-04-24,0.7572,6.736
2012-04-25,0.757,6.7312
2012-04-26,0.7557,6.7171
2012-04-27,0.7548,6.717
2012-04-30,0.7559,6.7274
2012-05-01,0.7561,6.7206
2012-05-02,0.7602,6.7468
2012-05-03,0.7606,6.7585
2012-05-04,0.7639,6.8163
2012-05-07,0.7662,6.819
2012-05-08,0.7683,6.8502
2012-05-09,0.772,6.871
2012-05-10,0.7717,6.9286
2012-05-11,0.773,6.9432
2012-05-14,0.7784,7.0303
2012-05-15,0.7831,7.1303
2012-05-16,0.7855,7.1545
2012-05-17,0.7868,7.1988
2012-05-18,0.7861,7.1841
2012-05-21,0.7831,7.1274
2012-05-22,0.7852,7.1153
2012-05-23,0.7956,7.1903
2012-05-24,0.7947,7.1558
2012-05-25,0.7988,7.1681
2012-05-28,ND,ND
2012-05-29,0.8008,7.2084
2012-05-30,0.8061,7.2323
2012-05-31,0.8088,7.2655
2012-06-01,0.8052,7.2494
2012-06-04,0.8003,7.1865
2012-06-05,0.8041,7.2235
2012-06-06,0.7978,7.1922
2012-06-07,0.7957,7.1461
2012-06-08,0.8012,7.1526
2012-06-11,0.7997,7.0997
2012-06-12,0.8015,7.095
2012-06-13,0.7939,7.0241
2012-06-14,0.7931,7.0235
2012-06-15,0.7916,6.9962
2012-06-18,0.795,7.0374
2012-06-19,0.7879,6.9574
2012-06-20,0.7872,6.9518
2012-06-21,0.7945,6.9974
2012-06-22,0.7971,7.0167
2012-06-25,0.8013,7.0877
2012-06-26,0.8019,7.0828
2012-06-27,0.8028,7.0687
2012-06-28,0.8043,7.0666
2012-06-29,0.7894,6.9123
2012-07-02,0.7947,6.9189
2012-07-03,0.7924,6.9263
2012-07-04,ND,ND
2012-07-05,0.8075,6.9619
2012-07-06,0.8141,7.0284
2012-07-09,0.8131,7.0114
2012-07-10,0.816,6.9778
2012-07-11,0.8167,6.9965
2012-07-12,0.8197,7.0341
2012-07-13,0.8175,7.032
2012-07-16,0.8152,7.0411
2012-07-17,0.8174,6.9956
2012-07-18,0.8156,6.9406
2012-07-19,0.8159,6.9326
2012-07-20,0.8213,6.928
2012-07-23,0.8247,6.967
2012-07-24,0.829,6.9793
2012-07-25,0.8243,6.98
2012-07-26,0.8143,6.8726
2012-07-27,0.8084,6.8516
2012-07-30,0.8163,6.7956
2012-07-31,0.812,6.787
2012-08-01,0.8131,6.7602
2012-08-02,0.8231,6.8218
2012-08-03,0.8071,6.7119
2012-08-06,0.805,6.7051
2012-08-07,0.805,6.7024
2012-08-08,0.8088,6.6843
2012-08-09,0.8145,6.7026
2012-08-10,0.8131,6.656
2012-08-13,0.8104,6.6952
2012-08-14,0.8111,6.6906
2012-08-15,0.8138,6.6895
2012-08-16,0.8093,6.6941
2012-08-17,0.812,6.6915
2012-08-20,0.8102,6.668
2012-08-21,0.8018,6.6537
2012-08-22,0.8018,6.6662
2012-08-23,0.7947,6.6023
2012-08-24,0.7979,6.5906
2012-08-27,0.7991,6.5873
2012-08-28,0.7959,6.6032
2012-08-29,0.7976,6.658
2012-08-30,0.8002,6.6916
2012-08-31,0.795,6.6176
2012-09-03,ND,ND
2012-09-04,0.7958,6.7102
2012-09-05,0.7935,6.7253
2012-09-06,0.792,6.745
2012-09-07,0.7815,6.6144
2012-09-10,0.7816,6.6103
2012-09-11,0.7777,6.606
2012-09-12,0.7756,6.5769
2012-09-13,0.7745,6.6182
2012-09-14,0.7609,6.5459
2012-09-17,0.7619,6.5825
2012-09-18,0.7662,6.5643
2012-09-19,0.7654,6.5018
2012-09-20,0.7723,6.5357
2012-09-21,0.7698,6.562
2012-09-24,0.7747,6.5741
2012-09-25,0.7725,6.541
2012-09-26,0.7781,6.6032
2012-09-27,0.7768,6.5421
2012-09-28,0.7778,6.5649
2012-10-01,0.7752,6.5751
2012-10-02,0.7721,6.5902
2012-10-03,0.7747,6.683
2012-10-04,0.7692,6.6165
2012-10-05,0.7658,6.5826
2012-10-08,ND,ND
2012-10-09,0.7766,6.6951
2012-10-10,0.7759,6.6934
2012-10-11,0.7735,6.6952
2012-10-12,0.7724,6.6991
2012-10-15,0.7722,6.6614
2012-10-16,0.7671,6.615
2012-10-17,0.7614,6.5892
2012-10-18,0.763,6.5484
2012-10-19,0.7679,6.5684
2012-10-22,0.7655,6.589
2012-10-23,0.771,6.649
2012-10-24,0.7724,6.6993
2012-10-25,0.7717,6.7023
2012-10-26,0.7729,6.7014
2012-10-29,0.7748,6.6713
2012-10-30,0.7705,6.6208
2012-10-31,0.7717,6.6348
2012-11-01,0.773,6.658
2012-11-02,0.7783,6.6892
2012-11-05,0.7819,6.6884
2012-11-06,0.7802,6.6875
2012-11-07,0.7838,6.6901
2012-11-08,0.7849,6.6959
2012-11-09,0.7865,6.7349
2012-11-12,ND,ND
2012-11-13,0.7864,6.778
2012-11-14,0.7849,6.7802
2012-11-15,0.7823,6.7557
2012-11-16,0.7865,6.8019
2012-11-19,0.7809,6.7388
2012-11-20,0.7804,6.7696
2012-11-21,0.7803,6.7357
2012-11-22,ND,ND
2012-11-23,0.7717,6.6287
2012-11-26,0.7712,6.6092
2012-11-27,0.7728,6.6787
2012-11-28,0.7738,6.6604
2012-11-29,0.772,6.678
2012-11-30,0.7686,6.6594
2012-12-03,0.7653,6.6249
2012-12-04,0.7645,6.6008
2012-12-05,0.7647,6.5898
2012-12-06,0.7711,6.6381
2012-12-07,0.7727,6.6652
2012-12-10,0.7734,6.692
2012-12-11,0.7697,6.6408
2012-12-12,0.767,6.661
2012-12-13,0.7647,6.667
2012-12-14,0.7614,6.6716
2012-12-17,0.7594,6.6412
2012-12-18,0.7562,6.5954
2012-12-19,0.7541,6.5457
2012-12-20,0.7562,6.5131
2012-12-21,0.7595,6.5337
2012-12-24,0.7588,6.5557
2012-12-25,ND,ND
2012-12-26,0.756,6.5092
2012-12-27,0.756,6.5091
2012-12-28,0.7564,6.5099
2012-12-31,0.7584,6.5074
2013-01-01,ND,ND
2013-01-02,0.7579,6.4851
2013-01-03,0.7628,6.506
2013-01-04,0.7665,6.5518
2013-01-07,0.7634,6.5081
2013-01-08,0.7652,6.549
2013-01-09,0.7646,6.5568
2013-01-10,0.7564,6.5066
2013-01-11,0.7489,6.466
2013-01-14,0.748,6.4453
2013-01-15,0.7495,6.4911
2013-01-16,0.7516,6.501
2013-01-17,0.7487,6.4916
2013-01-18,0.7517,6.5329
